"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"2381","Thailand",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.810689586675064,0.913934729128079,-2.60196873998647,0.98058956663634
"2382","Timor-Leste",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-11.8412236627831,1.69078302052857,-15.155097488691,-8.52734983687528
"2383","Togo",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.13698335863824,1.84275018344269,-4.74870735069048,2.474740633414
"2384","Tonga",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.8927314993543,-5.66964955567897,5.66964955567897
"2385","Tunisia",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.16976173003796,-4.25265484590771,4.25265484590771
"2386","Turkmenistan",2015,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,0.842981182229697,-1.6522127568152,1.6522127568152
"2387","Türkiye",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-4.87244984801357,1.45311807511824,-7.72050894052949,-2.02439075549766
"2388","Uganda",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,0.802128208651414,-1.5721423999404,1.5721423999404
"2389","United Republic of Tanzania",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.484754204799293,0.967889689352238,-2.38178313693734,1.41227472733875
"2390","Uzbekistan",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,0.954883884816507,-1.87153802365805,1.87153802365805
"2391","Viet Nam",2020,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.08115005189472,1.23343189995374,-3.49863215318687,1.33633204939742
"2392","Yemen",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-4.20582991870863,1.56903755724901,-7.2810870213074,-1.13057281610986
"2393","Zambia",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.12873403629074,0.53975423611261,-2.18663289957439,-0.0708351730070997
"2394","Zimbabwe",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.77635745719773,0.922011151181917,-5.5834661068586,-1.96924880753686
"2395","occupied Palestinian territory",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.48866370654746,-2.91772724992493,2.91772724992493
"2396","Afghanistan",2022,"vdpt","Subnational region","Population attributable risk",41.2745515054498,3.81505092124632,33.7971891006206,48.7519139102789
"2397","Albania",2017,"vdpt","Subnational region","Population attributable risk",2.22337608669726,0.704420217624123,0.84273783017211,3.60401434322241
"2398","Albania",2017,"vdpt","Subnational region","Population attributable risk",2.22337608669726,0.704420217624123,0.84273783017211,3.60401434322241
"2399","Albania",2017,"vdpt","Subnational region","Population attributable risk",2.22337608669726,0.704420217624123,0.84273783017211,3.60401434322241
"2400","Albania",2017,"vdpt","Subnational region","Population attributable risk",2.22337608669726,0.704420217624123,0.84273783017211,3.60401434322241
"2401","Albania",2017,"vdpt","Subnational region","Population attributable risk",2.22337608669726,0.704420217624123,0.84273783017211,3.60401434322241
"2402","Algeria",2019,"vdpt","Subnational region","Population attributable risk",13.351487972055,2.06051634120623,9.31295015373451,17.3900257903754
"2403","Angola",2015,"vdpt","Subnational region","Population attributable risk",20.3340963607822,6.61278575148878,7.37327445038456,33.2949182711798
"2404","Bangladesh",2017,"vdpt","Subnational region","Population attributable risk",3.12841179336786,0.797929222715924,1.56449925463261,4.69232433210311
"2405","Belize",2016,"vdpt","Subnational region","Population attributable risk",6.43539202961334,3.81495700691395,-1.04178630650671,13.9125703657334
"2406","Benin",2021,"vdpt","Subnational region","Population attributable risk",22.4329604915115,2.44219658404844,17.6463431436098,27.2195778394132
"2407","Bolivia (Plurinational State of)",2016,"vdpt","Subnational region","Population attributable risk",5.69716465746797,1.4869997362235,2.78269872944935,8.61163058548658
"2408","Burkina Faso",2021,"vdpt","Subnational region","Population attributable risk",7.90388430747062,1.98033584572031,4.02249737256514,11.7852712423761
"2409","Burundi",2016,"vdpt","Subnational region","Population attributable risk",2.48862331854431,0.453428403537563,1.5999199780432,3.37732665904543
"2410","Cambodia",2021,"vdpt","Subnational region","Population attributable risk",11.5219738444492,2.13419595603747,7.33902663466471,15.7049210542337
"2411","Cameroon",2018,"vdpt","Subnational region","Population attributable risk",18.6207402425853,2.69419801740271,13.3402091612567,23.9012713239138
"2412","Central African Republic",2019,"vdpt","Subnational region","Population attributable risk",33.2848733545968,3.54604166979941,26.3347593941116,40.2349873150819
"2413","Chad",2014,"vdpt","Subnational region","Population attributable risk",28.985700200953,3.26566965122245,22.5851052991515,35.3862951027545
"2414","Comoros",2022,"vdpt","Subnational region","Population attributable risk",6.10601445821935,1.75898108752908,2.65847487717526,9.55355403926343
"2415","Congo",2014,"vdpt","Subnational region","Population attributable risk",12.1435588582174,1.51744895018078,9.16941356748501,15.1177041489499
"2416","Costa Rica",2018,"vdpt","Subnational region","Population attributable risk",5.10837415463764,0.181958401893716,4.7517422402415,5.46500606903379
"2417","Cuba",2019,"vdpt","Subnational region","Population attributable risk",5.36711710069466,0.749171567464757,3.89876781022231,6.835466391167
"2418","Cuba",2019,"vdpt","Subnational region","Population attributable risk",5.36711710069466,0.749171567464757,3.89876781022231,6.835466391167
"2419","Côte d'Ivoire",2021,"vdpt","Subnational region","Population attributable risk",25.990561167254,8.69780014189275,8.94318614441685,43.0379361900912
"2420","Democratic Republic of the Congo",2017,"vdpt","Subnational region","Population attributable risk",44.1180615745619,2.01006805375759,40.1784005827225,48.0577225664013
"2421","Dominican Republic",2019,"vdpt","Subnational region","Population attributable risk",8.1749067369413,3.024078192296,2.24782239360814,14.1019910802744
"2422","Ecuador",2018,"vdpt","Subnational region","Population attributable risk",6.2171777503373,6.12378304238043,-5.78521646186545,18.2195719625401
"2423","Egypt",2014,"vdpt","Subnational region","Population attributable risk",1.64414588757927,1.78006341423318,-1.84471429451516,5.1330060696737
"2424","El Salvador",2014,"vdpt","Subnational region","Population attributable risk",3.10009355189726,1.38227799346729,0.390878468079083,5.80930863571544
"2425","Eswatini",2021,"vdpt","Subnational region","Population attributable risk",3.85105622950354,2.43285484235425,-0.91725164112465,8.61936410013173
"2426","Ethiopia",2019,"vdpt","Subnational region","Population attributable risk",30.722012360301,4.68353792003666,21.5424467168015,39.9015780038005
"2427","Fiji",2021,"vdpt","Subnational region","Population attributable risk",1.89568464389778,3.59522218288732,-5.15082135098083,8.94219063877639
"2428","Gabon",2019,"vdpt","Subnational region","Population attributable risk",9.58593006079153,3.28859409328645,3.14040407817894,16.0314560434041
"2429","Gambia",2019,"vdpt","Subnational region","Population attributable risk",4.98582799553566,1.02179735799558,2.98314197436615,6.98851401670517
"2430","Ghana",2022,"vdpt","Subnational region","Population attributable risk",5.57507569638256,2.86130613633506,-0.0329812795776236,11.1831326723427
"2431","Guatemala",2015,"vdpt","Subnational region","Population attributable risk",8.73949698807355,2.41760636965991,4.00107557474549,13.4779184014016
"2432","Guinea",2018,"vdpt","Subnational region","Population attributable risk",14.3158032980161,3.65691950437521,7.14837277507865,21.4832338209536
"2433","Guinea-Bissau",2019,"vdpt","Subnational region","Population attributable risk",9.15292570820181,5.22539325904729,-1.08865688458926,19.3945083009929
"2434","Haiti",2016,"vdpt","Subnational region","Population attributable risk",16.8411352493371,3.97831788447788,9.0437754767089,24.6384950219653
"2435","Honduras",2019,"vdpt","Subnational region","Population attributable risk",7.52443614182063,1.38997336206846,4.8001384126964,10.2487338709449
"2436","India",2020,"vdpt","Subnational region","Population attributable risk",9.80012684800352,3.94609067178263,2.0659312515801,17.5343224444269
"2437","Indonesia",2017,"vdpt","Subnational region","Population attributable risk",17.1930877399446,3.53978106877651,10.255244331986,24.1309311479033
"2438","Iraq",2018,"vdpt","Subnational region","Population attributable risk",19.8484648620319,2.85484365053469,14.253074125491,25.4438555985727
"2439","Jordan",2017,"vdpt","Subnational region","Population attributable risk",5.71234900608957,3.06115945410787,-0.287413274896141,11.7121112870753
"2440","Kazakhstan",2015,"vdpt","Subnational region","Population attributable risk",8.5836808236852,0.936249909339296,6.74866472085129,10.4186969265191
"2441","Kenya",2022,"vdpt","Subnational region","Population attributable risk",9.21683497693206,0.891110377352968,7.47029073107035,10.9633792227938
"2442","Kiribati",2019,"vdpt","Subnational region","Population attributable risk",12.6801300340445,5.35181950722426,2.19075654812605,23.1695035199629
"2443","Kyrgyzstan",2018,"vdpt","Subnational region","Population attributable risk",11.6316991379517,3.43258109030391,4.90396382694281,18.3594344489606
"2444","Lao People's Democratic Republic",2017,"vdpt","Subnational region","Population attributable risk",25.833576435598,3.76197414143613,18.4602426076122,33.2069102635839
"2445","Lesotho",2018,"vdpt","Subnational region","Population attributable risk",1.84460320510833,1.19739136293803,-0.502240741649538,4.19144715186619
"2446","Liberia",2019,"vdpt","Subnational region","Population attributable risk",4.38224780258162,4.46154707051135,-4.36222377095081,13.126719376114
"2447","Madagascar",2021,"vdpt","Subnational region","Population attributable risk",24.0595095636807,2.30074309330052,19.5501359631325,28.568883164229
"2448","Malawi",2020,"vdpt","Subnational region","Population attributable risk",4.91520736537784,1.15227384744595,2.65679212405637,7.1736226066993
"2449","Maldives",2016,"vdpt","Subnational region","Population attributable risk",5.10207931869807,4.16637132485783,-3.0638584242437,13.2680170616399
"2450","Mali",2018,"vdpt","Subnational region","Population attributable risk",11.0147393709478,2.14621349038767,6.80823822665395,15.2212405152416
"2451","Mauritania",2020,"vdpt","Subnational region","Population attributable risk",23.9560128102513,2.20443566991253,19.6353982909873,28.2766273295153
"2452","Mexico",2019,"vdpt","Subnational region","Population attributable risk",3.53243630863071,1.30489427105722,0.97489053372591,6.0899820835355
"2453","Mongolia",2018,"vdpt","Subnational region","Population attributable risk",3.86601799780884,1.67827253766137,0.576664267749914,7.15537172786776
"2454","Montenegro",2013,"vdpt","Subnational region","Population attributable risk",6.74072220006603,2.71774327170648,1.41404326829528,12.0674011318368
"2455","Mozambique",2022,"vdpt","Subnational region","Population attributable risk",37.9523885977362,3.64556635330612,30.8072098420052,45.0975673534672
"2456","Myanmar",2016,"vdpt","Subnational region","Population attributable risk",25.5786552121627,3.70568291648582,18.3156501577252,32.8416602666003
"2457","Namibia",2013,"vdpt","Subnational region","Population attributable risk",13.7335543881694,2.89167289130959,8.06597966613178,19.401129110207
"2458","Nepal",2022,"vdpt","Subnational region","Population attributable risk",9.00251052053648,1.67041007759218,5.72856692904305,12.2764541120299
"2459","Niger",2021,"vdpt","Subnational region","Population attributable risk",12.7799337128179,2.9931407940332,6.91348555585517,18.6463818697806
"2460","Nigeria",2021,"vdpt","Subnational region","Population attributable risk",42.14534452672,1.54630119262681,39.1146498799201,45.1760391735198
"2461","North Macedonia",2019,"vdpt","Subnational region","Population attributable risk",15.4623095441846,3.91494192201479,7.78916437546964,23.1354547128997
"2462","Pakistan",2017,"vdpt","Subnational region","Population attributable risk",13.5983535124814,1.0220207020872,11.5952297449361,15.6014772800266
"2463","Papua New Guinea",2017,"vdpt","Subnational region","Population attributable risk",14.3689113322798,2.74817354765268,8.98259015561485,19.7552325089447
"2464","Paraguay",2016,"vdpt","Subnational region","Population attributable risk",3.53278717406087,3.19135483185591,-2.72215335826459,9.78772770638633
"2465","Peru",2022,"vdpt","Subnational region","Population attributable risk",8.02996677969384,2.55327046668257,3.02564862220622,13.0342849371815
"2466","Philippines",2022,"vdpt","Subnational region","Population attributable risk",17.4648995627947,2.79059486864925,11.9954341247999,22.9343650007895
